flip_y,arch,seed,sample_idx,p_truth,ambiguity,discordance,entropy,y_noisy,y_clean
0.0,RF,0,780,4.85065369899615e-116,0.0,4.85065369899615e-116,-1.4426951595367387e-09,0,0
0.0,RF,0,781,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,782,1.158030217474e-30,0.0,1.158030217474e-30,-1.4426951595367387e-09,0,0
0.0,RF,0,783,3.194401084213486e-101,0.0,3.194401084213486e-101,-1.4426951595367387e-09,0,0
0.0,RF,0,784,1.7748606880483714e-100,0.0,1.7748606880483714e-100,-1.4426951595367387e-09,0,0
0.0,RF,0,785,1.9751571408681344e-103,0.0,1.9751571408681344e-103,-1.4426951595367387e-09,0,0
0.0,RF,0,786,8.186045107260881e-126,0.0,8.186045107260881e-126,-1.4426951595367387e-09,0,0
0.0,RF,0,787,4.146319652176704e-115,0.0,4.146319652176704e-115,-1.4426951595367387e-09,0,0
0.0,RF,0,788,2.78598604816415e-60,0.0,2.78598604816415e-60,-1.4426951595367387e-09,0,0
0.0,RF,0,789,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,790,1.3089335649892799e-70,0.0,1.3089335649892799e-70,-1.4426951595367387e-09,0,0
0.0,RF,0,791,1.3711949558309168e-108,0.0,1.3711949558309168e-108,-1.4426951595367387e-09,0,0
0.0,RF,0,792,4.755443404336908e-118,0.0,4.755443404336908e-118,-1.4426951595367387e-09,0,0
0.0,RF,0,793,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,794,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,795,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,796,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,797,8.63007127364449e-97,0.0,8.63007127364449e-97,-1.4426951595367387e-09,0,0
0.0,RF,0,798,5.774716655041164e-116,0.0,5.774716655041164e-116,-1.4426951595367387e-09,0,0
0.0,RF,0,799,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,800,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,801,3.7569736684152e-64,0.0,3.7569736684152e-64,-1.4426951595367387e-09,0,0
0.0,RF,0,802,2.6332647331540037e-132,0.0,2.6332647331540037e-132,-1.4426951595367387e-09,0,0
0.0,RF,0,803,7.58720286885515e-78,0.0,7.58720286885515e-78,-1.4426951595367387e-09,0,0
0.0,RF,0,804,2.8385625603732377e-196,0.0,2.8385625603732377e-196,-1.4426951595367387e-09,0,0
0.0,RF,0,805,4.410348141033218e-96,0.0,4.410348141033218e-96,-1.4426951595367387e-09,0,0
0.0,RF,0,806,2.2631219187388296e-93,0.0,2.2631219187388296e-93,-1.4426951595367387e-09,0,0
0.0,RF,0,807,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,808,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,809,8.424371506401285e-110,0.0,8.424371506401285e-110,-1.4426951595367387e-09,0,0
0.0,RF,0,810,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,811,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,812,3.5667450707185e-55,0.0,3.5667450707185e-55,-1.4426951595367387e-09,0,0
0.0,RF,0,813,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,814,1.696906227422967e-115,0.0,1.696906227422967e-115,-1.4426951595367387e-09,0,0
0.0,RF,0,815,3.906861759260461e-133,0.0,3.906861759260461e-133,-1.4426951595367387e-09,0,0
0.0,RF,0,816,9.295681635570748e-94,0.0,9.295681635570748e-94,-1.4426951595367387e-09,0,0
0.0,RF,0,817,5.0295435153212754e-76,0.0,5.0295435153212754e-76,-1.4426951595367387e-09,0,0
0.0,RF,0,818,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,819,3.97127951289555e-75,0.0,3.97127951289555e-75,-1.4426951595367387e-09,0,0
0.0,RF,0,820,3.115312228096473e-105,0.0,3.115312228096473e-105,-1.4426951595367387e-09,0,0
0.0,RF,0,821,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,822,1.1102593689260823e-89,0.0,1.1102593689260823e-89,-1.4426951595367387e-09,0,0
0.0,RF,0,823,2.327963928851855e-86,0.0,2.327963928851855e-86,-1.4426951595367387e-09,0,0
0.0,RF,0,824,3.5759979119276685e-99,0.0,3.5759979119276685e-99,-1.4426951595367387e-09,0,0
0.0,RF,0,825,2.1904342968613e-75,0.0,2.1904342968613e-75,-1.4426951595367387e-09,0,0
0.0,RF,0,826,3.991768950324792e-85,0.0,3.991768950324792e-85,-1.4426951595367387e-09,0,0
0.0,RF,0,827,3.873966278723575e-72,0.0,3.873966278723575e-72,-1.4426951595367387e-09,0,0
0.0,RF,0,828,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,829,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,830,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,831,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,832,1.1812936579274337e-110,0.0,1.1812936579274337e-110,-1.4426951595367387e-09,0,0
0.0,RF,0,833,1.7635770067083253e-83,0.0,1.7635770067083253e-83,-1.4426951595367387e-09,0,0
0.0,RF,0,834,3.4127038989184e-118,0.0,3.4127038989184e-118,-1.4426951595367387e-09,0,0
0.0,RF,0,835,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,836,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,837,5.263401525705308e-144,0.0,5.263401525705308e-144,-1.4426951595367387e-09,0,0
0.0,RF,0,838,2.4364573162475265e-116,0.0,2.4364573162475265e-116,-1.4426951595367387e-09,0,0
0.0,RF,0,839,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,840,6.585748052632804e-132,0.0,6.585748052632804e-132,-1.4426951595367387e-09,0,0
0.0,RF,0,841,7.51647016011125e-46,0.0,7.51647016011125e-46,-1.4426951595367387e-09,0,0
0.0,RF,0,842,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,843,6.17742375620485e-177,0.0,6.17742375620485e-177,-1.4426951595367387e-09,0,0
0.0,RF,0,844,1.7036480177720812e-180,0.0,1.7036480177720812e-180,-1.4426951595367387e-09,0,0
0.0,RF,0,845,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,846,2.0823550133728446e-100,0.0,2.0823550133728446e-100,-1.4426951595367387e-09,0,0
0.0,RF,0,847,3.856592595470463e-79,0.0,3.856592595470463e-79,-1.4426951595367387e-09,0,0
0.0,RF,0,848,3.99172543487413e-88,0.0,3.99172543487413e-88,-1.4426951595367387e-09,0,0
0.0,RF,0,849,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,850,1.4825103622073726e-125,0.0,1.4825103622073726e-125,-1.4426951595367387e-09,0,0
0.0,RF,0,851,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,852,4.487196278151525e-100,0.0,4.487196278151525e-100,-1.4426951595367387e-09,0,0
0.0,RF,0,853,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,854,2.3328913799534318e-107,0.0,2.3328913799534318e-107,-1.4426951595367387e-09,0,0
0.0,RF,0,855,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,856,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,857,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,858,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,859,5.014451494684123e-176,0.0,5.014451494684123e-176,-1.4426951595367387e-09,0,0
0.0,RF,0,860,6.2282823482175e-56,0.0,6.2282823482175e-56,-1.4426951595367387e-09,0,0
0.0,RF,0,861,2.6085724030170316e-105,0.0,2.6085724030170316e-105,-1.4426951595367387e-09,0,0
0.0,RF,0,862,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,863,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,864,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,865,2.9548423792046084e-116,0.0,2.9548423792046084e-116,-1.4426951595367387e-09,0,0
0.0,RF,0,866,2.1828462385362497e-53,0.0,2.1828462385362497e-53,-1.4426951595367387e-09,0,0
0.0,RF,0,867,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,868,5.2227580066493266e-92,0.0,5.2227580066493266e-92,-1.4426951595367387e-09,0,0
0.0,RF,0,869,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,870,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,871,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,872,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,873,3.9121502533245465e-128,0.0,3.9121502533245465e-128,-1.4426951595367387e-09,0,0
0.0,RF,0,874,6.697917972151475e-80,0.0,6.697917972151475e-80,-1.4426951595367387e-09,0,0
0.0,RF,0,875,1.2740052393291384e-136,0.0,1.2740052393291384e-136,-1.4426951595367387e-09,0,0
0.0,RF,0,876,3.829787292326925e-78,0.0,3.829787292326925e-78,-1.4426951595367387e-09,0,0
0.0,RF,0,877,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,878,3.8237664891437974e-118,0.0,3.8237664891437974e-118,-1.4426951595367387e-09,0,0
0.0,RF,0,879,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,880,1.4240858362802748e-113,0.0,1.4240858362802748e-113,-1.4426951595367387e-09,0,0
0.0,RF,0,881,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,882,2.728936983891694e-126,0.0,2.728936983891694e-126,-1.4426951595367387e-09,0,0
0.0,RF,0,883,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,884,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,885,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,886,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,887,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,888,1.014721757012108e-149,0.0,1.014721757012108e-149,-1.4426951595367387e-09,0,0
0.0,RF,0,889,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,890,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,891,4.608407776215259e-108,0.0,4.608407776215259e-108,-1.4426951595367387e-09,0,0
0.0,RF,0,892,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,893,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,894,1.88549087511249e-128,0.0,1.88549087511249e-128,-1.4426951595367387e-09,0,0
0.0,RF,0,895,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,896,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,897,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,898,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,899,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,900,5.4841632755750005e-27,0.0,5.4841632755750005e-27,-1.4426951595367385e-09,0,0
0.0,RF,0,901,2.97302753947959e-116,0.0,2.97302753947959e-116,-1.4426951595367387e-09,0,0
0.0,RF,0,902,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,903,1.7876934115874373e-89,0.0,1.7876934115874373e-89,-1.4426951595367387e-09,0,0
0.0,RF,0,904,5.764230474883014e-152,0.0,5.764230474883014e-152,-1.4426951595367387e-09,0,0
0.0,RF,0,905,1.868326305924809e-108,0.0,1.868326305924809e-108,-1.4426951595367387e-09,0,0
0.0,RF,0,906,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,907,1.0565881220973173e-90,0.0,1.0565881220973173e-90,-1.4426951595367387e-09,0,0
0.0,RF,0,908,2.2974860224398526e-91,0.0,2.2974860224398526e-91,-1.4426951595367387e-09,0,0
0.0,RF,0,909,8.911833582931454e-122,0.0,8.911833582931454e-122,-1.4426951595367387e-09,0,0
0.0,RF,0,910,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,911,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,912,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,913,1.924992706458775e-72,0.0,1.924992706458775e-72,-1.4426951595367387e-09,0,0
0.0,RF,0,914,5.31167506783857e-92,0.0,5.31167506783857e-92,-1.4426951595367387e-09,0,0
0.0,RF,0,915,2.0403532811848656e-106,0.0,2.0403532811848656e-106,-1.4426951595367387e-09,0,0
0.0,RF,0,916,7.073501179414906e-121,0.0,7.073501179414906e-121,-1.4426951595367387e-09,0,0
0.0,RF,0,917,1.5208191181398623e-75,0.0,1.5208191181398623e-75,-1.4426951595367387e-09,0,0
0.0,RF,0,918,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,919,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,920,1.048120329180885e-79,0.0,1.048120329180885e-79,-1.4426951595367387e-09,0,0
0.0,RF,0,921,7.939374998549752e-105,0.0,7.939374998549752e-105,-1.4426951595367387e-09,0,0
0.0,RF,0,922,1.8931700531437222e-76,0.0,1.8931700531437222e-76,-1.4426951595367387e-09,0,0
0.0,RF,0,923,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,924,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,925,1.016065483764775e-52,0.0,1.016065483764775e-52,-1.4426951595367387e-09,0,0
0.0,RF,0,926,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,927,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,928,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,929,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,930,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,931,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,932,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,933,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,934,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,935,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,936,4.4397748515899994e-36,0.0,4.4397748515899994e-36,-1.4426951595367387e-09,0,0
0.0,RF,0,937,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,938,2.5943251879509284e-117,0.0,2.5943251879509284e-117,-1.4426951595367387e-09,0,0
0.0,RF,0,939,1.112748005109771e-133,0.0,1.112748005109771e-133,-1.4426951595367387e-09,0,0
0.0,RF,0,940,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,941,2.61958897321634e-143,0.0,2.61958897321634e-143,-1.4426951595367387e-09,0,0
0.0,RF,0,942,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,943,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,944,4.501662257819347e-86,0.0,4.501662257819347e-86,-1.4426951595367387e-09,0,0
0.0,RF,0,945,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,946,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,947,1.1874682915452251e-48,0.0,1.1874682915452251e-48,-1.4426951595367387e-09,0,0
0.0,RF,0,948,8.048011641077274e-68,0.0,8.048011641077274e-68,-1.4426951595367387e-09,0,0
0.0,RF,0,949,1.769328186708834e-107,0.0,1.769328186708834e-107,-1.4426951595367387e-09,0,0
0.0,RF,0,950,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,951,2.10113955019847e-97,0.0,2.10113955019847e-97,-1.4426951595367387e-09,0,0
0.0,RF,0,952,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,953,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,954,1.5248794225336377e-92,0.0,1.5248794225336377e-92,-1.4426951595367387e-09,0,0
0.0,RF,0,955,4.001569010286985e-98,0.0,4.001569010286985e-98,-1.4426951595367387e-09,0,0
0.0,RF,0,956,1.396458172003985e-88,0.0,1.396458172003985e-88,-1.4426951595367387e-09,0,0
0.0,RF,0,957,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,958,9.521502070525e-43,0.0,9.521502070525e-43,-1.4426951595367387e-09,0,0
0.0,RF,0,959,1.37649709959743e-88,0.0,1.37649709959743e-88,-1.4426951595367387e-09,0,0
0.0,RF,0,960,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,961,2.2411427304634796e-133,0.0,2.2411427304634796e-133,-1.4426951595367387e-09,0,0
0.0,RF,0,962,6.729078794305503e-134,0.0,6.729078794305503e-134,-1.4426951595367387e-09,0,0
0.0,RF,0,963,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,964,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,965,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,966,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,967,6.451849311698969e-148,0.0,6.451849311698969e-148,-1.4426951595367387e-09,0,0
0.0,RF,0,968,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,969,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,970,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,971,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,972,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,973,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,974,1.7609257890452458e-119,0.0,1.7609257890452458e-119,-1.4426951595367387e-09,0,0
0.0,RF,0,975,1.4171818466549325e-192,0.0,1.4171818466549325e-192,-1.4426951595367387e-09,0,0
0.0,RF,0,976,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,977,2.0731474625710775e-119,0.0,2.0731474625710775e-119,-1.4426951595367387e-09,0,0
0.0,RF,0,978,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,979,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,980,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,981,4.642185937691566e-169,0.0,4.642185937691566e-169,-1.4426951595367387e-09,0,0
0.0,RF,0,982,1.3967063461281266e-98,0.0,1.3967063461281266e-98,-1.4426951595367387e-09,0,0
0.0,RF,0,983,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,984,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,985,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,986,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,987,8.719391865158302e-124,0.0,8.719391865158302e-124,-1.4426951595367387e-09,0,0
0.0,RF,0,988,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,989,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,990,7.095362452177102e-98,0.0,7.095362452177102e-98,-1.4426951595367387e-09,0,0
0.0,RF,0,991,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,992,5.944956913738338e-140,0.0,5.944956913738338e-140,-1.4426951595367387e-09,0,0
0.0,RF,0,993,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,994,1.9465670948226276e-81,0.0,1.9465670948226276e-81,-1.4426951595367387e-09,0,0
0.0,RF,0,995,2.003000162354425e-73,0.0,2.003000162354425e-73,-1.4426951595367387e-09,0,0
0.0,RF,0,996,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,0,997,1.6697601767356275e-129,0.0,1.6697601767356275e-129,-1.4426951595367387e-09,0,0
0.0,RF,0,998,1.6260719530392448e-87,0.0,1.6260719530392448e-87,-1.4426951595367387e-09,0,0
0.0,RF,0,999,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,0,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,1,8.88379861613306e-169,0.0,8.88379861613306e-169,-1.4426951595367387e-09,0,0
0.0,RF,1,2,7.478146497743524e-155,0.0,7.478146497743524e-155,-1.4426951595367387e-09,0,0
0.0,RF,1,3,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,4,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,5,1.1901493766765639e-119,0.0,1.1901493766765639e-119,-1.4426951595367387e-09,0,0
0.0,RF,1,6,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,7,1.7210765226575027e-79,0.0,1.7210765226575027e-79,-1.4426951595367387e-09,0,0
0.0,RF,1,8,1.0482213006476163e-233,0.0,1.0482213006476163e-233,-1.4426951595367387e-09,0,0
0.0,RF,1,9,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,10,4.520227312668204e-251,0.0,4.520227312668204e-251,-1.4426951595367387e-09,0,0
0.0,RF,1,11,1.4768066345143696e-127,0.0,1.4768066345143696e-127,-1.4426951595367387e-09,0,0
0.0,RF,1,12,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,13,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,14,8.722052144934063e-243,0.0,8.722052144934063e-243,-1.4426951595367387e-09,0,0
0.0,RF,1,15,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,16,5.0329880481773075e-170,0.0,5.0329880481773075e-170,-1.4426951595367387e-09,0,0
0.0,RF,1,17,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,18,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,19,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,20,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,21,2.735321917189046e-166,0.0,2.735321917189046e-166,-1.4426951595367387e-09,0,0
0.0,RF,1,22,5.776486494210455e-107,0.0,5.776486494210455e-107,-1.4426951595367387e-09,0,0
0.0,RF,1,23,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,24,1.1699430447934482e-210,0.0,1.1699430447934482e-210,-1.4426951595367387e-09,0,0
0.0,RF,1,25,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,26,8.98872847995565e-70,0.0,8.98872847995565e-70,-1.4426951595367387e-09,0,0
0.0,RF,1,27,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,28,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,29,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,30,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,31,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,32,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,33,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,34,3.322978558979874e-196,0.0,3.322978558979874e-196,-1.4426951595367387e-09,0,0
0.0,RF,1,35,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,36,1.3366908761046602e-73,0.0,1.3366908761046602e-73,-1.4426951595367387e-09,0,0
0.0,RF,1,37,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,38,5.0349660001808847e-141,0.0,5.0349660001808847e-141,-1.4426951595367387e-09,0,0
0.0,RF,1,39,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,40,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,41,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,42,9.727753947547499e-29,0.0,9.727753947547499e-29,-1.4426951595367387e-09,0,0
0.0,RF,1,43,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,44,5.208941350328644e-242,0.0,5.208941350328644e-242,-1.4426951595367387e-09,0,0
0.0,RF,1,45,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,46,7.16736147580345e-92,0.0,7.16736147580345e-92,-1.4426951595367387e-09,0,0
0.0,RF,1,47,1.2188042251946282e-148,0.0,1.2188042251946282e-148,-1.4426951595367387e-09,0,0
0.0,RF,1,48,1.9136412670556995e-108,0.0,1.9136412670556995e-108,-1.4426951595367387e-09,0,0
0.0,RF,1,49,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,50,4.742328944727069e-164,0.0,4.742328944727069e-164,-1.4426951595367387e-09,0,0
0.0,RF,1,51,6.958525832702988e-263,0.0,6.958525832702988e-263,-1.4426951595367387e-09,0,0
0.0,RF,1,52,6.590180209912503e-105,0.0,6.590180209912503e-105,-1.4426951595367387e-09,0,0
0.0,RF,1,53,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,54,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,55,3.2390769976572097e-143,0.0,3.2390769976572097e-143,-1.4426951595367387e-09,0,0
0.0,RF,1,56,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,57,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,58,2.2483548975550874e-199,0.0,2.2483548975550874e-199,-1.4426951595367387e-09,0,0
0.0,RF,1,59,1.3325812920069996e-100,0.0,1.3325812920069996e-100,-1.4426951595367387e-09,0,0
0.0,RF,1,60,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,61,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,62,1.0550806635930772e-144,0.0,1.0550806635930772e-144,-1.4426951595367387e-09,0,0
0.0,RF,1,63,5.032422055565145e-89,0.0,5.032422055565145e-89,-1.4426951595367387e-09,0,0
0.0,RF,1,64,1.0946204470730984e-141,0.0,1.0946204470730984e-141,-1.4426951595367387e-09,0,0
0.0,RF,1,65,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,66,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,67,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,68,9.256465923576788e-175,0.0,9.256465923576788e-175,-1.4426951595367387e-09,0,0
0.0,RF,1,69,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,70,3.415980745308312e-289,0.0,3.415980745308312e-289,-1.4426951595367387e-09,0,0
0.0,RF,1,71,1.8713362232955576e-173,0.0,1.8713362232955576e-173,-1.4426951595367387e-09,0,0
0.0,RF,1,72,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,73,1.0,0.0,0.0,-1.4426951595367387e-09,1,1
0.0,RF,1,74,4.8121209538043915e-185,0.0,4.8121209538043915e-185,-1.4426951595367387e-09,0,0
